LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,CESA,Locale,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Charter Status,Website Url
4515,Port Washington-Saukville,0140,Thomas Jefferson Middle,Public School,Middle School,05,08,1403 N Holden St,Port Washington,WI,53074,01,Suburb - large,Ozaukee,OPEN,Title I,Supplemental Virtual,,262-268-6100,262-268-6120,FALSE,www.pwssd.org
7000,,7023,DOC: Thompson Correctional Center,State Institution School,Combined Elementary/Secondary School,07,12,434 State Farm Rd,Deerfield,WI,53531,,Rural - fringe,Dane,OPEN,Alternative,Supplemental Virtual,,608-423-3415,608-423-9852,FALSE,doc.wi.gov/families-visitors/find-facility/thompson-correctional-center
3269,Madison Metropolitan,0780,Thoreau Elementary,Public School,Elementary School,K4,05,3870 Nakoma Rd,Madison,WI,53711,02,City - large,Dane,OPEN,,Supplemental Virtual,,608-204-6940,608-204-0519,FALSE,https://thoreau.madison.k12.wi.us/
3619,Milwaukee,0360,Thoreau Elementary,Public School,Elementary School,K4,08,7878 N 60th St,Milwaukee,WI,53223,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,262-236-1800,262-236-1815,FALSE,www.milwaukee.k12.wi.us
5726,Thorp,0020,Thorp Elementary,Public School,Elementary School,K4,08,605 S Clark St,Thorp,WI,54771,10,Rural - distant,Clark,OPEN,,Supplemental Virtual,,715-669-5548,715-669-5403,FALSE,www.thorp.k12.wi.us
5726,Thorp,0040,Thorp High,Public School,High School,09,12,605 S Clark St,Thorp,WI,54771,10,Rural - distant,Clark,OPEN,,Supplemental Virtual,,715-669-5401,715-669-5403,FALSE,www.thorp.k12.wi.us
1015,Cedarburg,0090,Thorson Elementary,Public School,Elementary School,K4,05,W51N932 Keup Rd,Cedarburg,WI,53012,01,Suburb - large,Ozaukee,OPEN,,Supplemental Virtual,,262-376-6700,262-376-6710,FALSE,www.cedarburg.k12.wi.us
5733,Three Lakes,0060,Three Lakes Elementary,Public School,Elementary School,K4,06,6930 W School St,Three Lakes,WI,54562,09,Rural - remote,Oneida,OPEN,Title I,,,715-546-3323,715-546-4351,FALSE,www.threelakessd.k12.wi.us
5733,Three Lakes,0080,Three Lakes High,Public School,High School,09,12,6930 W School St,Three Lakes,WI,54562,09,Rural - remote,Oneida,OPEN,,,,715-546-3321,715-546-2828,FALSE,www.threelakessd.k12.wi.us
5733,Three Lakes,0300,Three Lakes Junior High,Public School,Junior High School,07,08,6930 W School St,Three Lakes,WI,54562,09,Rural - remote,Oneida,OPEN,,,,715-546-3321,715-546-2828,FALSE,www.threelakessd.k12.wi.us
3619,Milwaukee,0154,Thurston Woods Elementary,Public School,Elementary School,K4,08,5966 N 35th St,Milwaukee,WI,53209,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-2800,414-393-2815,FALSE,www.milwaukee.k12.wi.us
1638,Elkhorn Area,0080,Tibbets Elementary,Public School,Elementary School,K4,05,W5218 County Road A,Elkhorn,WI,53121,02,Town - distant,Walworth,OPEN,,Supplemental Virtual,,262-742-2585,262-742-4582,FALSE,www.elkhorn.k12.wi.us
0637,Boyceville Community,0020,Tiffany Creek Elementary,Public School,Elementary School,K4,05,161 East St,Boyceville,WI,54725,11,Rural - distant,Dunn,OPEN,Title I,Supplemental Virtual,,715-643-3647,715-643-7805,FALSE,www.boyceville.k12.wi.us
5740,Tigerton,0020,Tigerton Elementary,Public School,Elementary School,K4,05,500 Elm St,Tigerton,WI,54486,08,Rural - distant,Shawano,OPEN,Title I,Supplemental Virtual,,715-535-4051,715-535-1301,FALSE,www.tigerton.k12.wi.us
5740,Tigerton,0040,Tigerton High,Public School,High School,06,12,213 Spaulding St,Tigerton,WI,54486,08,Rural - distant,Shawano,OPEN,Title I,Supplemental Virtual,,715-535-4001,715-535-4010,FALSE,www.tigerton.k12.wi.us
5747,Tomah Area,0120,Timber PUPS Learning Center,Public School,Elementary School,K4,K4,129 W Clifton,Tomah,WI,54660,04,Town - distant,Monroe,OPEN,,Supplemental Virtual,,608-374-7027,608-372-5087,FALSE,www.tomah.education
2296,Greendale,0110,Time 4 Learning Charter School,Public School,Elementary School,K4,K4,5900 S 51st St,Greendale,WI,53129,01,Suburb - large,Milwaukee,OPEN,Charter,Supplemental Virtual,,414-423-2750,414-423-0592,TRUE,www.greendaleschools.org
4179,Oshkosh Area,0320,Tipler Middle,Public School,Middle School,04,08,325 S Eagle St,Oshkosh,WI,54902,06,City - small,Winnebago,OPEN,,Supplemental Virtual,,920-424-0320,920-424-7514,FALSE,www.oshkosh.k12.wi.us
0413,Beloit,0320,Todd Elementary,Public School,Elementary School,K4,05,1621 Oakwood Ave,Beloit,WI,53511,02,City - small,Rock,OPEN,Title I,Supplemental Virtual,,608-361-4205,608-361-4122,FALSE,www.sdb.k12.wi.us/todd
5656,Sun Prairie Area,0130,Token Springs Elementary,Public School,Elementary School,K4,05,1435 N Thompson Rd,Sun Prairie,WI,53590,02,Rural - fringe,Dane,OPEN,,Supplemental Virtual,,608-834-6500,608-837-9311,FALSE,www.sunprairieschools.org
3269,Madison Metropolitan,0620,Toki Middle,Public School,Middle School,06,08,5606 Russett Rd,Madison,WI,53711,02,City - large,Dane,OPEN,,Supplemental Virtual,,608-204-4740,608-204-0523,FALSE,https://toki.madison.k12.wi.us/
5747,Tomah Area,0110,Tomah Area Montessori School,Public School,Elementary School,K4,06,1720 Academy Ave,Tomah,WI,54660,04,Rural - fringe,Monroe,OPEN,Charter,Supplemental Virtual,,608-374-5406,608-372-5087,TRUE,www.tomah.education
5747,Tomah Area,0180,Tomah High,Public School,High School,09,12,901 Lincoln Ave,Tomah,WI,54660,04,Town - distant,Monroe,OPEN,,Supplemental Virtual,,608-374-7358,608-374-7290,FALSE,www.tomah.education
5747,Tomah Area,0160,Tomah Middle,Public School,Middle School,06,08,612 Hollister Ave,Tomah,WI,54660,04,Town - distant,Monroe,OPEN,,Supplemental Virtual,,608-374-7885,608-374-7303,FALSE,www.tomah.education
5754,Tomahawk,0180,Tomahawk Elementary,Public School,Elementary School,K4,05,1048 E Kings Rd,Tomahawk,WI,54487,09,Town - distant,Lincoln,OPEN,Title I,Supplemental Virtual,,715-453-2126,715-453-5903,FALSE,www.tomahawk.k12.wi.us
5754,Tomahawk,0200,Tomahawk High,Public School,High School,09,12,1048 E Kings Rd,Tomahawk,WI,54487,09,Town - distant,Lincoln,OPEN,,Supplemental Virtual,,715-453-2106,715-453-1437,FALSE,www.tomahawk.k12.wi.us
5754,Tomahawk,0220,Tomahawk Middle,Public School,Middle School,06,08,1048 E Kings Rd,Tomahawk,WI,54487,09,Town - distant,Lincoln,OPEN,,Supplemental Virtual,,715-453-5371,715-453-9630,FALSE,www.tomahawk.k12.wi.us
0126,Tomorrow River,0100,Tomorrow River Community Charter,Public School,Elementary School,K4,08,10186 County Road MM,Amherst Junction,WI,54407,05,Rural - distant,Portage,OPEN,Charter,Supplemental Virtual,,715-824-5521,715-824-7177,TRUE,trccs.org
0126,Tomorrow River,0200,Tomorrow River Community Middle (TRCMS),Public School,Middle School,05,08,10186 County Road MM,Amherst Junction,WI,54407,05,Rural - distant,Portage,CLOSED,,,,715-346-2730,,FALSE,trccs.org
0126,Tomorrow River,0140,Tomorrow River Virtual Charter School,Public School,Elementary School,K4,08,10186 County Road MM,Amherst Junction,WI,54407,05,Rural - distant,Portage,OPEN,Charter,Exclusively Virtual,,715-346-2730,715-824-7177,TRUE,trccs.org
0714,Elmbrook,0250,Tonawanda Elementary,Public School,Elementary School,K4,05,13605 Underwood River Pkwy,Elm Grove,WI,53122,01,Suburb - large,Waukesha,OPEN,,Supplemental Virtual,,262-785-3950,262-785-3956,FALSE,www.elmbrookschools.org
5100,Sauk Prairie,0160,Tower Rock Elementary,Public School,Elementary School,K4,05,S9033 Denzer Rd.,Prairie du Sac,WI,53578,05,Rural - distant,Sauk,OPEN,Title I,,,608-643-1997,608-544-5801,FALSE,www.saukprairieschools.org
3619,Milwaukee,0365,Townsend Street Elementary,Public School,Elementary School,K4,08,3360 N Sherman Blvd,Milwaukee,WI,53216,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-874-5900,414-874-5915,FALSE,www.milwaukee.k12.wi.us
4179,Oshkosh Area,0150,Traeger Elementary,Public School,Elementary School,K4,05,3000 W 20th Ave,Oshkosh,WI,54904,06,City - small,Winnebago,OPEN,,Supplemental Virtual,,920-424-0221,920-424-7586,FALSE,www.oshkosh.k12.wi.us
4179,Oshkosh Area,0250,Traeger Middle,Public School,Middle School,06,08,3000 W 20th Ave,Oshkosh,WI,54904,06,City - small,Winnebago,OPEN,,Supplemental Virtual,,920-424-0065,920-424-7511,FALSE,www.oshkosh.k12.wi.us
6113,Waterford Graded J1,0100,Trailside Elementary,Public School,Elementary School,K4,05,615 N Milwaukee St,Waterford,WI,53185,02,Town - fringe,Racine,OPEN,Title I,Supplemental Virtual,,262-514-8220,262-514-8221,FALSE,www.waterford.k12.wi.us
3619,Milwaukee,0433,Transition High,Public School,High School,09,12,1940 N 36th St,Milwaukee,WI,53208,01,City - large,Milwaukee,OPEN,"Alternative, Title I",Supplemental Virtual,,414-212-2670,414-212-2667,FALSE,www.milwaukee.k12.wi.us
3087,Linn J4,0020,Traver Elementary,Public School,Elementary School,K4,08,W3490 Linton Rd,Lake Geneva,WI,53147,02,Rural - fringe,Walworth,OPEN,,,,262-248-4067,262-248-1050,FALSE,www.traverschool.org
3983,North Fond du Lac,0800,Treffert Way for the Exceptional Mind,Public School,Combined Elementary/Secondary School,KG,08,705 Minnesota Ave,North Fond du Lac,WI,54937,06,City - small,Fond du Lac,OPEN,Charter,Supplemental Virtual,,920-266-8199,,TRUE,www.treffertway.com
2009,Galesville-Ettrick-Trempealeau,0080,Trempealeau Elementary,Public School,Elementary School,K4,05,24231 5th St,Trempealeau,WI,54661,04,Rural - distant,Trempealeau,OPEN,,Supplemental Virtual,,608-534-6394,608-534-6395,FALSE,https://te.getschools.org/
2793,Kenosha,0580,Tremper High,Public School,High School,09,12,8560 26th Ave,Kenosha,WI,53143,01,Suburb - midsize,Kenosha,OPEN,,Supplemental Virtual,,262-359-2200,262-359-2353,FALSE,www.kusd.edu
5780,Trevor-Wilmot Consolidated,0020,Trevor-Wilmot Grade,Public School,Elementary School,K4,08,26325 Wilmot Rd,Trevor,WI,53179,02,Rural - fringe,Kenosha,OPEN,Title I,Supplemental Virtual,,262-862-2356,262-862-9226,FALSE,www.trevorwilmotschool.net
4375,Tri-County Area,0100,Tri-County Elementary,Public School,Elementary School,K4,05,409 S West St,Plainfield,WI,54966,05,Rural - remote,Waushara,OPEN,Title I,,,715-335-6366,715-335-6364,FALSE,www.tricounty.k12.wi.us
4375,Tri-County Area,0060,Tri-County High,Public School,High School,09,12,409 S West St,Plainfield,WI,54966,05,Rural - remote,Waushara,OPEN,,Supplemental Virtual,,715-335-6366,715-335-6322,FALSE,www.tricounty.k12.wi.us
4375,Tri-County Area,0080,Tri-County Middle,Public School,Middle School,06,08,409 S West St,Plainfield,WI,54966,05,Rural - remote,Waushara,OPEN,Title I,Supplemental Virtual,,715-335-6366,715-335-6339,FALSE,www.tricounty.k12.wi.us
3619,Milwaukee,0368,Trowbridge Street School of Great Lakes,Public School,Elementary School,K4,08,1943 E Trowbridge St,Milwaukee,WI,53207,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-294-1900,414-294-1915,FALSE,www.milwaukee.k12.wi.us
3892,Neenah Joint,0260,Tullar Elementary,Public School,Elementary School,KG,04,925 Tullar Rd,Neenah,WI,54956,06,City - small,Winnebago,OPEN,,Supplemental Virtual,,920-751-6985,920-751-6913,FALSE,www.neenah.k12.wi.us
0422,Beloit Turner,0020,Turner High,Public School,High School,09,12,1231 E Inman Pkwy,Beloit,WI,53511,02,Suburb - small,Rock,OPEN,Title I,Supplemental Virtual,,608-364-6370,608-365-4768,FALSE,www.turnerschools.org
0422,Beloit Turner,0120,Turner Middle,Public School,Middle School,06,08,1237 Inman Pkwy,Beloit,WI,53511,02,Suburb - small,Rock,OPEN,Title I,Supplemental Virtual,,608-364-6367,608-364-6369,FALSE,www.turnerschools.org
1380,Delavan-Darien,0045,Turtle Creek Elementary,Public School,Elementary School,K4,02,1235 Creek Rd,Delavan,WI,53115,02,Town - distant,Walworth,OPEN,,Supplemental Virtual,,262-233-6301,262-728-6951,FALSE,www.ddschools.org
5810,Turtle Lake,0020,Turtle Lake Elementary,Public School,Elementary School,K4,05,205 Oak St N,Turtle Lake,WI,54889,11,Rural - remote,Barron,OPEN,,Supplemental Virtual,,715-986-4470,715-986-2444,FALSE,www.turtlelake.k12.wi.us
5810,Turtle Lake,0040,Turtle Lake High,Public School,High School,09,12,205 Oak St N,Turtle Lake,WI,54889,11,Rural - remote,Barron,OPEN,,Supplemental Virtual,,715-986-4470,715-986-2444,FALSE,www.turtlelake.k12.wi.us
5810,Turtle Lake,0030,Turtle Lake Middle,Public School,Middle School,06,08,205 Oak St N,Turtle Lake,WI,54889,11,Rural - remote,Barron,OPEN,,Supplemental Virtual,,715-986-4470,715-986-2444,FALSE,www.turtlelake.k12.wi.us
5824,Two Rivers Public,0080,Two Rivers High,Public School,High School,09,12,4519 Lincoln Ave,Two Rivers,WI,54241,07,Town - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-793-2291,920-793-5068,FALSE,www.trschools.k12.wi.us
8003,United Community Center Inc,8137,United Community Center Acosta Middle,Independent Charter School,Middle School,06,08,1038 S 6th Street,Milwaukee,WI,53204,01,City - large,Milwaukee,OPEN,"Charter, Title I",,,414-647-2518,414-647-2518,TRUE,https://uccacostams.org
6244,Wauwatosa,0220,Underwood Elementary,Public School,Elementary School,K4,05,11132 W Potter Rd,Wauwatosa,WI,53226,01,Suburb - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-773-1700,414-773-1720,FALSE,https://underwood.wauwatosa.k12.wi.us/o/underwood
5859,Union Grove J1,0020,Union Grove Elementary,Public School,Elementary School,K4,08,1745 Milldrum St,Union Grove,WI,53182,02,Town - fringe,Racine,OPEN,Title I,,,262-878-2015,262-878-3133,FALSE,www.uges.k12.wi.us
5852,Union Grove UHS,0020,Union Grove High,Public School,High School,09,12,3433 S Colony Ave,Union Grove,WI,53182,02,Town - fringe,Racine,OPEN,Title I,Supplemental Virtual,,262-878-2434,262-878-4056,FALSE,www.ug.k12.wi.us
0238,Unity,0060,Unity Elementary,Public School,Elementary School,K4,04,1908 150th St,Balsam Lake,WI,54810,11,Rural - remote,Polk,OPEN,Title I,Supplemental Virtual,,715-825-2101,715-825-4034,FALSE,www.unity.k12.wi.us
0238,Unity,0100,Unity High,Public School,High School,09,12,1908 150th St,Balsam Lake,WI,54810,11,Rural - remote,Polk,OPEN,,Supplemental Virtual,,715-825-2131,715-825-4430,FALSE,www.unity.k12.wi.us
0238,Unity,0120,Unity Middle,Public School,Middle School,05,08,1908 150th St,Balsam Lake,WI,54810,11,Rural - remote,Polk,OPEN,Title I,Supplemental Virtual,,715-825-2101,715-825-4410,FALSE,www.unity.k12.wi.us
8025,UpGrade Media Arts Schools Inc,8151,UpGrade Media Arts Schools,Independent Charter School,Combined Elementary/Secondary School,06,12,11220 West Burleigh Street,Wauwatosa,WI,53222,01,City - large,Waukesha,CLOSED,"Charter, Vocational Education",Supplemental Virtual,,833-922-2438,262-661-7114,TRUE,http://www.upgradeschools.org/
5271,Sheboygan Area,0360,Urban Middle,Public School,Middle School,06,08,1226 North Ave,Sheboygan,WI,53083,07,City - small,Sheboygan,OPEN,,Supplemental Virtual,,920-459-3680,920-459-4065,FALSE,www.sheboygan.k12.wi.us
3619,Milwaukee,0193,U S Grant School,Public School,Elementary School,K4,08,2920 W Grant St,Milwaukee,WI,53215,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-902-8000,414-902-8015,FALSE,www.milwaukee.k12.wi.us
5258,Sharon J11,0800,Virtual Academy of Agriculture Science,Public School,Combined Elementary/Secondary School,03,08,104 E School St,Sharon,WI,53585,02,Rural - distant,Walworth,CLOSED,,,,262-736-4477,262-736-4457,FALSE,
5866,Valders Area,0040,Valders Elementary,Public School,Elementary School,K4,04,331 W Wilson St,Valders,WI,54245,07,Rural - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-775-9510,920-775-9509,FALSE,www.valders.k12.wi.us
5866,Valders Area,0060,Valders High,Public School,High School,09,12,201 W Wilson St,Valders,WI,54245,07,Rural - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-775-9530,920-775-9509,FALSE,www.valders.k12.wi.us
5866,Valders Area,0080,Valders Middle,Public School,Middle School,05,08,138 Jefferson St,Valders,WI,54245,07,Rural - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-775-9520,920-775-9509,FALSE,www.valders.k12.wi.us
0147,Appleton Area,0460,Valley New School,Public School,High School,07,12,122 E College Ave,Appleton,WI,54911,06,City - small,Outagamie,OPEN,Charter,Supplemental Virtual,,920-852-5605,920-852-5606,TRUE,www.aasd.k12.wi.us
0182,Ashwaubenon,0060,Valley View Elementary,Public School,Elementary School,KG,05,2200 True Ln,Green Bay,WI,54304,07,Suburb - midsize,Brown,OPEN,Title I,Supplemental Virtual,,920-492-2930,920-492-2340,FALSE,www.ashwaubenon.k12.wi.us
3437,Menomonee Falls,0085,Valley View Elementary,Public School,Elementary School,03,05,W180N8130 Town Hall Rd,Menomonee Falls,WI,53051,01,Suburb - large,Waukesha,OPEN,Title I,Supplemental Virtual,,262-250-2620,262-255-8476,FALSE,www.fallsschools.org
2695,Janesville,0330,Van Buren Elementary,Public School,Elementary School,KG,05,1515 Lapham St,Janesville,WI,53546,02,City - small,Rock,OPEN,,Supplemental Virtual,,608-743-7100,608-743-7110,FALSE,www.janesville.k12.wi.us/van
3269,Madison Metropolitan,0795,Van Hise Elementary,Public School,Elementary School,KG,05,4747 Waukesha St,Madison,WI,53705,02,City - large,Dane,OPEN,,Supplemental Virtual,,608-204-4800,608-204-0419,FALSE,https://vanhise.madison.k12.wi.us/
3269,Madison Metropolitan,0360,Vel Phillips Memorial High School,Public School,High School,09,12,201 S Gammon Rd,Madison,WI,53717,02,City - large,Dane,OPEN,,Supplemental Virtual,,608-663-5990,608-442-2197,FALSE,https://memorial.madison.k12.wi.us/
4179,Oshkosh Area,0240,Vel Phillips Middle School,Public School,Middle School,06,08,1401 Kentucky St,Oshkosh,WI,54901,06,City - small,Winnebago,OPEN,,Supplemental Virtual,,920-424-0177,920-424-7512,FALSE,www.oshkosh.k12.wi.us
6244,Wauwatosa,0190,Vel R Phillips School,Public School,Combined Elementary/Secondary School,KG,12,10201 W Watertown Plank Rd,Wauwatosa,WI,53226,01,Suburb - large,Milwaukee,OPEN,"Alternative, Title I",Supplemental Virtual,,414-257-4857,414-257-6620,FALSE,https://www.wauwatosa.k12.wi.us/o/wsd/page/vel-r-phillips-school
8001,Seeds of Health Inc,8124,Veritas High,Independent Charter School,High School,09,12,3025 W Oklahoma Ave,Milwaukee,WI,53215,01,City - large,Milwaukee,OPEN,"Charter, Title I",,,414-389-5570,414-389-5576,TRUE,http://veritas.seedsofhealth.org/
2863,La Farge,9407,Vernon County Area Better Futures High,Multi-District Public Charter School,High School,09,12,301 W Adams St,La Farge,WI,54639,04,,Vernon,OPEN,Charter,Supplemental Virtual,,,,TRUE,
5960,Kickapoo Area,9407,Vernon County Area Better Futures High,Multi-District Public Charter School,High School,09,12,S6520 State Highway 131,Viola,WI,54664,03,,Vernon,OPEN,Charter,Supplemental Virtual,,608-637-3191,,TRUE,
5985,Viroqua Area,9407,Vernon County Area Better Futures High,Public School,High School,09,12,100 Blackhawk Dr,Viroqua,WI,54665,04,Town - distant,Vernon,OPEN,"Charter, Title I",Supplemental Virtual,,608-637-3191,608-637-8034,TRUE,www.viroquaareaschools.com
6321,Westby Area,9407,Vernon County Area Better Futures High,Multi-District Public Charter School,High School,09,12,206 West Ave S,Westby,WI,54667,04,,Vernon,OPEN,Charter,Supplemental Virtual,,,,TRUE,
2793,Kenosha,0600,Vernon Elementary,Public School,Elementary School,K4,05,8518 22nd Ave,Kenosha,WI,53143,01,Suburb - midsize,Kenosha,CLOSED,,Supplemental Virtual,,262-359-2113,262-359-2169,FALSE,www.kusd.edu
5901,Verona Area,0100,Verona Area High,Public School,High School,09,12,234 Wildcat Way,Verona,WI,53593,02,Rural - fringe,Dane,OPEN,Title I,,,608-653-1000,844-894-6966,FALSE,https://vahs.verona.k12.wi.us/
5901,Verona Area,0150,Verona Area International School,Public School,Elementary School,KG,05,400 N Main Street,Verona,WI,53593,02,Suburb - large,Dane,OPEN,Charter,,,608-845-4200,833-788-0602,TRUE,https://vais.verona.k12.wi.us/
